,center_index,t_mean,t_std,t_count,t_sem,t_sem_check,x,y
19955,506500_-867500,2115.211052631579,5.743187166583477,19,1.3175774985777404,1.3175774985777404,506500,-867500
19956,506500_-868000,1986.0,,1,,,506500,-868000
19957,506500_-868500,2011.5084210526318,18.54599964747055,19,4.254744119487635,4.254744119487635,506500,-868500
19958,506500_-869000,2058.852142857143,4.777650176477147,14,1.2768807195883958,1.2768807195883958,506500,-869000
19959,506500_-870500,2137.7102941176468,18.067974930597178,34,3.098632136987735,3.098632136987735,506500,-870500
19960,506500_-876500,1843.478888888889,14.222422598670233,18,3.3522571548068405,3.3522571548068405,506500,-876500
19961,506500_-887000,1645.7605555555556,11.653373897829628,18,2.7467265689525466,2.7467265689525466,506500,-887000
19962,506500_-892500,1649.2366666666667,2.4587462929985464,3,1.4195578341317052,1.4195578341317052,506500,-892500
19963,506500_-893000,1646.3952631578948,14.072937926081595,19,3.2285533820268704,3.2285533820268704,506500,-893000
19964,506500_-893500,1641.5144444444443,7.740353557985152,18,1.824418829877574,1.824418829877574,506500,-893500
19965,506500_-894000,1634.13,2.297970118749699,4,1.1489850593748494,1.1489850593748494,506500,-894000
19966,506500_-894500,1653.3638888888888,7.787500647824627,18,1.8355315055238088,1.8355315055238088,506500,-894500
19967,506500_-896500,1697.35,8.616531204608838,21,1.8802812606223347,1.8802812606223347,506500,-896500
19968,506500_-904500,1652.6117142857145,3.951772116044037,35,0.6679714035184262,0.6679714035184262,506500,-904500
19969,506500_-914500,1884.17,32.695187145817215,17,7.929747650090658,7.929747650090658,506500,-914500
19970,506500_-933500,1870.3933333333334,20.514909821883116,9,6.8383032739610385,6.8383032739610385,506500,-933500
19971,506500_-934000,1690.135789473684,55.79768188293088,19,12.800866137448736,12.800866137448736,506500,-934000
19972,506500_-940000,1519.648888888889,9.38249226544371,9,3.1274974218145704,3.1274974218145704,506500,-940000
19973,506500_-940500,1547.2699999999998,12.273337695257032,12,3.5430074111059144,3.5430074111059144,506500,-940500
19974,506500_-941000,1585.434,5.1497698977721225,5,2.3030471119801215,2.3030471119801215,506500,-941000
19975,506500_-941500,1618.661,19.920731042387953,20,4.45441087722697,4.45441087722697,506500,-941500
19976,506500_-942000,1717.92,21.395717194936875,8,7.56452835844474,7.56452835844474,506500,-942000
19977,506500_-942500,1744.29125,33.515346777899566,8,11.849464490235743,11.849464490235743,506500,-942500
19978,506500_-943000,1961.3283999999999,108.06039560048504,25,21.612079120097007,21.612079120097007,506500,-943000
19979,506500_-943500,2092.0119999999997,48.197714745272464,10,15.241455661014319,15.241455661014319,506500,-943500
19980,506500_-957000,1730.78,,1,,,506500,-957000
19981,506500_-981500,1231.4666666666667,0.9932941826737219,3,0.5734786637511627,0.5734786637511627,506500,-981500
19982,506500_-982000,1221.1464705882352,5.3180211794149335,17,1.2898095907058575,1.2898095907058575,506500,-982000
19983,506500_-987000,1222.5842307692308,178.78368371342427,52,24.792836109426435,24.792836109426435,506500,-987000
19984,506500_-987500,1069.5,11.794541110191497,2,8.339999999999918,8.339999999999918,506500,-987500
19985,506500_-993500,1520.0,,1,,,506500,-993500
19986,507000_-801500,2148.2327272727275,24.832067207910786,11,7.487149972502574,7.487149972502574,507000,-801500
19987,507000_-802000,2234.2788235294115,40.56606977211109,34,6.957023570709348,6.957023570709348,507000,-802000
19988,507000_-802500,2292.6262500000003,2.0754478862577237,8,0.7337816371860614,0.7337816371860614,507000,-802500
19989,507000_-808000,2066.384375,28.271479614327497,16,7.067869903581874,7.067869903581874,507000,-808000
19990,507000_-808500,2070.722222222222,6.742992247099666,9,2.2476640823665552,2.2476640823665552,507000,-808500
19991,507000_-812000,2010.2924999999998,12.115140133508469,12,3.4973397086755766,3.4973397086755766,507000,-812000
19992,507000_-812500,1993.6709999999998,1.514202760531067,10,0.4788329562592683,0.4788329562592683,507000,-812500
19993,507000_-816000,2130.9241176470587,10.937159171159898,17,2.6526507356991273,2.6526507356991273,507000,-816000
19994,507000_-816500,2096.0499999999997,5.590073500333672,24,1.1410689750392822,1.1410689750392822,507000,-816500
19995,507000_-817000,2090.866666666667,12.317341139776447,24,2.5142667316869725,2.5142667316869725,507000,-817000
19996,507000_-817500,2055.3566666666666,10.485463747493414,9,3.4951545824978045,3.4951545824978045,507000,-817500
19997,507000_-821000,2114.4361538461535,10.296475560810318,13,2.85572850700488,2.85572850700488,507000,-821000
19998,507000_-821500,2086.882222222222,6.1911807794991764,9,2.0637269264997253,2.0637269264997253,507000,-821500
19999,507000_-822000,2166.8376190476192,46.34242914487378,21,10.112747116405322,10.112747116405322,507000,-822000
20000,507000_-823000,2183.6375000000003,12.776300592040743,12,3.6882002930311493,3.6882002930311493,507000,-823000
20001,507000_-823500,2211.600476190476,10.180920624477206,21,2.221659019333518,2.221659019333518,507000,-823500
20002,507000_-824000,2239.999375,20.390703590525504,16,5.097675897631376,5.097675897631376,507000,-824000
20003,507000_-824500,2262.3878571428572,8.492602165084216,28,1.604950950901539,1.604950950901539,507000,-824500
20004,507000_-825000,2296.2525,24.09332217796928,36,4.0155536963282135,4.0155536963282135,507000,-825000
20005,507000_-825500,2286.661333333333,7.6367662066634665,15,1.9718045558191462,1.9718045558191462,507000,-825500
20006,507000_-826000,2291.7075,4.027914058997201,4,2.0139570294986004,2.0139570294986004,507000,-826000
20007,507000_-826500,2282.097272727273,5.910944240828321,11,1.7822167457763352,1.7822167457763352,507000,-826500
20008,507000_-827000,2347.6873529411764,62.34079200111437,34,10.691357624854547,10.691357624854547,507000,-827000
20009,507000_-827500,2290.0557692307693,68.26467895906794,26,13.387805003901317,13.387805003901317,507000,-827500
20010,507000_-828000,2256.1645,14.471069314506945,20,3.235829469434881,3.235829469434881,507000,-828000
20011,507000_-828500,2291.09,24.053683293832492,16,6.013420823458123,6.013420823458123,507000,-828500
20012,507000_-829000,2351.077142857143,8.33143933714754,21,1.818069114781491,1.818069114781491,507000,-829000
20013,507000_-829500,2371.76625,10.951802210899555,16,2.7379505527248886,2.7379505527248886,507000,-829500
20014,507000_-830000,2426.5553125,19.606109808798895,32,3.4659032996224455,3.4659032996224455,507000,-830000
20015,507000_-830500,2435.491818181818,28.455086018958244,22,6.066644723202413,6.066644723202413,507000,-830500
20016,507000_-831000,2475.309230769231,19.394520472519307,13,5.379072155900342,5.379072155900342,507000,-831000
20017,507000_-831500,2437.7174999999997,11.022706110570127,8,3.897115118905265,3.897115118905265,507000,-831500
20018,507000_-832000,2268.2257894736845,16.799435280121617,19,3.8540547734001067,3.8540547734001067,507000,-832000
20019,507000_-832500,2241.8625,2.9954562813256955,4,1.4977281406628478,1.4977281406628478,507000,-832500
20020,507000_-833000,2292.8050000000003,14.896188550543027,4,7.448094275271513,7.448094275271513,507000,-833000
20021,507000_-833500,2218.0922727272728,26.83969252038366,22,5.7222416721101155,5.7222416721101155,507000,-833500
20022,507000_-834000,2177.295,1.7465537495309524,2,1.2350000000001273,1.2350000000001273,507000,-834000
20023,507000_-835000,2135.3869999999997,3.9381081485246345,20,0.8805877522846921,0.8805877522846921,507000,-835000
20024,507000_-836500,2177.1075,42.4308784040918,36,7.071813067348633,7.071813067348633,507000,-836500
20025,507000_-837000,2157.4881818181816,41.893578055008255,22,8.93174085202744,8.93174085202744,507000,-837000
20026,507000_-837500,2166.4564705882353,9.000116625061258,17,2.182848911059124,2.182848911059124,507000,-837500
20027,507000_-838000,2152.1855555555553,6.085515321813339,18,1.434369717022949,1.434369717022949,507000,-838000
20028,507000_-838500,2148.6,1.600833116432763,4,0.8004165582163815,0.8004165582163815,507000,-838500
20029,507000_-840500,2139.5075,5.169459076427445,8,1.8276797840040964,1.8276797840040964,507000,-840500
20030,507000_-841000,2134.3056666666666,6.62586347441687,30,1.2097116292958914,1.2097116292958914,507000,-841000
20031,507000_-841500,2122.286153846154,1.4087319266015255,13,0.39071193805730564,0.39071193805730564,507000,-841500
20032,507000_-843500,2051.9300000000003,0.2828427124748441,2,0.20000000000015916,0.20000000000015916,507000,-843500
20033,507000_-844000,2062.5169565217393,6.390316135858168,23,1.3324730247079362,1.3324730247079362,507000,-844000
20034,507000_-846500,2171.6085714285714,17.206749630803102,21,3.754820602252794,3.754820602252794,507000,-846500
20035,507000_-852000,1915.4875000000002,1.6970243565331962,4,0.8485121782665981,0.8485121782665981,507000,-852000
20036,507000_-852500,1904.4310526315792,18.10690564850169,19,4.154009047476035,4.154009047476035,507000,-852500
20037,507000_-853000,1876.8210714285713,28.724440147242017,28,5.428408941368709,5.428408941368709,507000,-853000
20038,507000_-853500,1893.2275,12.260229217047485,12,3.53922331939444,3.53922331939444,507000,-853500
20039,507000_-857000,1866.4192307692308,6.712884950524065,13,1.8618192996465432,1.8618192996465432,507000,-857000
20040,507000_-857500,1873.5927027027026,7.635886999574525,37,1.255332089908195,1.255332089908195,507000,-857500
20041,507000_-867000,2097.7464705882353,17.18491305665261,17,4.16795362939028,4.16795362939028,507000,-867000
20042,507000_-867500,2120.51,0.7399999999998386,3,0.4272391992002299,0.4272391992002299,507000,-867500
20043,507000_-869000,2044.9666666666665,5.765454593236113,6,2.35373698143567,2.35373698143567,507000,-869000
20044,507000_-869500,2015.11,8.044973586034976,20,1.7989107815564458,1.7989107815564458,507000,-869500
20045,507000_-870000,2033.2100000000003,8.130243948779508,7,3.0729433695369055,3.0729433695369055,507000,-870000
20046,507000_-870500,2111.54,6.684556148997088,34,1.146391921858658,1.146391921858658,507000,-870500
20047,507000_-876000,1871.8266666666668,7.0488820457742385,15,1.820013518177606,1.820013518177606,507000,-876000
20048,507000_-876500,1860.45,0.09556847457883239,4,0.04778423728941619,0.04778423728941619,507000,-876500
20049,507000_-886500,1675.523,1.2494981214694465,10,0.39512599959451866,0.39512599959451866,507000,-886500
20050,507000_-887000,1668.07,2.486707519133261,8,0.8791838748033525,0.8791838748033525,507000,-887000
20051,507000_-894000,1638.472857142857,9.45577920848196,14,2.52716329450857,2.52716329450857,507000,-894000
20052,507000_-894500,1680.604,10.98503265142806,35,1.8568094167372204,1.8568094167372204,507000,-894500
20053,507000_-895000,1690.466111111111,10.307148369764603,18,2.4294181689854732,2.4294181689854732,507000,-895000
20054,507000_-895500,1671.53,0.9900000000000659,3,0.5715767664977676,0.5715767664977676,507000,-895500
20055,507000_-896500,1711.976,9.023545866232327,5,4.035452390996541,4.035452390996541,507000,-896500
20056,507000_-897000,1727.088125,6.983210549835475,16,1.7458026374588687,1.7458026374588687,507000,-897000
20057,507000_-904500,1604.995588235294,37.53625602414501,34,6.4374147996878435,6.4374147996878435,507000,-904500
20058,507000_-914500,1927.8141176470585,1.743201289379463,17,0.4227884142837896,0.4227884142837896,507000,-914500
20059,507000_-933000,1963.678125,20.328985289892614,16,5.0822463224731536,5.0822463224731536,507000,-933000
20060,507000_-933500,1927.85,12.355481914248916,13,3.426794121145572,3.426794121145572,507000,-933500
20061,507000_-940500,1592.4957446808512,10.18982095347254,47,1.4863381467433399,1.4863381467433399,507000,-940500
20062,507000_-941000,1578.382258064516,10.56228312114306,31,1.8970420500652063,1.8970420500652063,507000,-941000
20063,507000_-941500,1628.16,,1,,,507000,-941500
20064,507000_-942000,1608.9075,8.60538134877785,20,1.92422176681761,1.92422176681761,507000,-942000
20065,507000_-942500,1636.780909090909,25.203535249859524,11,7.599151801298206,7.599151801298206,507000,-942500
20066,507000_-954000,1648.0,,1,,,507000,-954000
20067,507000_-981500,1255.2561904761906,15.784056980444326,21,3.4443636136372495,3.4443636136372495,507000,-981500
20068,507000_-987000,1034.83,3.5301699675796367,3,2.038144581067236,2.038144581067236,507000,-987000
20069,507000_-987500,982.3305263157895,28.085296065293402,57,3.719988339623267,3.719988339623267,507000,-987500
20070,507500_-801000,2071.67,7.5361623428075974,15,1.9458287498672864,1.9458287498672864,507500,-801000
20071,507500_-801500,2090.3878125,16.317659488710476,32,2.884581919390047,2.884581919390047,507500,-801500
20072,507500_-802000,2136.58,9.147987028120948,4,4.573993514060474,4.573993514060474,507500,-802000
20073,507500_-808500,2047.078095238095,8.651560910637912,21,1.8879253691675861,1.8879253691675861,507500,-808500
20074,507500_-812500,2009.6035294117648,8.58423332422327,17,2.0819823947482092,2.0819823947482092,507500,-812500
20075,507500_-813000,2036.4900000000002,6.103195884124958,5,2.729432175380067,2.729432175380067,507500,-813000
20076,507500_-815500,2161.58,5.272909380345084,16,1.318227345086271,1.318227345086271,507500,-815500
20077,507500_-816000,2142.38,9.536557412018587,12,2.752966994485626,2.752966994485626,507500,-816000
20078,507500_-816500,2127.1795454545454,5.110441670664864,22,1.0895498250793114,1.0895498250793114,507500,-816500
20079,507500_-817000,2126.4986363636363,15.51897526546276,22,3.30865664370166,3.30865664370166,507500,-817000
20080,507500_-821500,2036.8932352941174,18.51930339690456,34,3.17603433039399,3.17603433039399,507500,-821500
20081,507500_-822000,2044.0075000000002,42.04072676753884,8,14.863641491668758,14.863641491668758,507500,-822000
20082,507500_-824000,2163.4166666666665,6.035828581617156,6,2.464116699978127,2.464116699978127,507500,-824000
20083,507500_-824500,2206.945882352941,20.35105220216624,17,4.935855165999429,4.935855165999429,507500,-824500
20084,507500_-827500,2261.0312,128.10867659660406,25,25.621735319320813,25.621735319320813,507500,-827500
20085,507500_-828000,2138.248888888889,92.14085898705204,27,17.73251657984595,17.73251657984595,507500,-828000
20086,507500_-830000,2410.862777777778,24.65478972808218,18,5.811189668485115,5.811189668485115,507500,-830000
20087,507500_-831500,2376.0054545454545,31.05552810650673,22,6.621060839109029,6.621060839109029,507500,-831500
20088,507500_-832000,2353.55,40.5485185566977,15,10.469582472231506,10.469582472231506,507500,-832000
20089,507500_-832500,2332.423076923077,34.486656932939255,13,9.564877683926781,9.564877683926781,507500,-832500
20090,507500_-833000,2256.072857142857,23.24103421598456,21,5.071609453514662,5.071609453514662,507500,-833000
20091,507500_-833500,2193.7073333333333,15.852843127909077,15,4.093186494962037,4.093186494962037,507500,-833500
20092,507500_-834000,2166.4356756756756,14.500468295223785,37,2.383862303188231,2.383862303188231,507500,-834000
20093,507500_-834500,2161.9639285714284,16.331733558681094,28,3.086407533917005,3.086407533917005,507500,-834500
20094,507500_-835000,2153.8457692307693,13.504230203332868,26,2.6483974354939757,2.6483974354939757,507500,-835000
20095,507500_-835500,2179.1418181818185,14.089237241973018,22,3.0038354728927925,3.0038354728927925,507500,-835500
20096,507500_-836000,2168.2510714285713,13.430140601918719,28,2.538058007522017,2.538058007522017,507500,-836000
20097,507500_-836500,2169.4941304347826,26.738994544055895,46,3.942449661190723,3.942449661190723,507500,-836500
20098,507500_-837000,2156.6975,7.237155864011876,4,3.618577932005938,3.618577932005938,507500,-837000
